,pid,iid,rate
0,234,234,7.362148200735977
1,234,236,7.261702514815734
2,234,239,6.363146936907042
3,234,243,7.1071841333157675
4,234,244,6.882629350352614
5,234,246,6.561560048972068
6,234,249,6.742887428131689
7,234,253,6.366460298602979
8,234,260,6.9674398150792145
9,234,262,5.409536609654264
10,234,263,7.21598712068704
11,234,264,7.225198537260997
12,234,267,7.334930478226822
13,234,269,7.641608473015165
14,234,270,6.719387312943104
15,234,271,7.544234423412514
16,234,274,7.461610912849356
17,234,275,6.816739069905984
18,234,277,7.440043603729542
19,234,278,7.546818125292899
20,234,279,7.751150197608976
21,234,281,6.448325628185761
22,234,282,7.349019100044565
23,234,283,7.643627902251127
24,234,285,7.462416583085007
25,234,286,6.155211138055135
26,234,289,6.9353008219917
27,234,290,7.170870813772487
28,234,292,7.02739548803045
29,234,293,6.944351080601939
30,234,294,7.220915389374627
31,234,296,7.327466150243943
32,234,297,8.359664432347945
33,234,298,6.031554822342199
34,234,299,6.808086000628593
35,234,300,7.005529111113982
36,234,304,6.35094378944521
37,234,305,6.136128876616347
38,234,307,6.9119591712044794
39,234,308,6.669010889123088
40,234,309,7.0092722712648134
41,234,313,6.895404872531793
42,234,314,7.336361391789969
43,234,316,7.5718455054993585
44,234,320,6.954007392632451
45,234,325,5.658393989218149
46,234,326,7.486770524901563
47,234,327,6.81661351885649
48,234,328,7.843412740173091
49,234,330,6.7875917862426105
50,234,333,7.5936699011083055
51,234,339,6.909450802877405
52,234,340,8.333097532133394
53,234,344,7.381285170895162
54,234,345,7.605061158022852
55,234,346,7.073902992007665
56,234,348,6.574193360600212
57,234,352,6.005836884170271
58,234,354,6.491011103541175
59,234,356,6.379771607370591
60,234,362,7.337642038014634
61,234,364,7.427387137598334
62,234,365,6.683838254885983
63,234,366,6.486115614925497
64,234,367,6.833645975196084
65,234,368,6.563025121672451
66,234,374,8.055310520449101
67,234,375,6.703066895754256
68,234,378,7.5587867756627976
69,234,381,7.44071644178186
70,234,382,7.224520448544285
71,234,386,6.89894457928974
72,234,387,7.036997337803845
73,234,388,6.893883315951551
74,234,389,6.541946153848328
75,234,392,6.3484826218229005
76,234,393,6.349544909379082
77,234,394,6.525629574177048
78,234,395,7.431891952502395
79,234,396,6.651479357464448
80,234,397,7.125320086728353
81,234,401,8.076484489241091
82,234,405,7.633025577388126
83,234,407,7.629878438778998
84,234,409,6.343729562169102
85,234,411,8.441600718169449
86,234,417,5.784987913651588
87,234,418,6.780810933952475
88,234,422,7.70121394053662
89,234,428,7.6319727170615685
90,234,429,7.620952214545507
91,234,430,6.21763580456902
92,234,431,7.006023922302303
93,234,432,7.860059471238875
94,234,433,7.102329231145773
95,234,434,7.5165009478239035
96,234,436,8.071210684219059
97,234,437,6.2303424668681116
98,234,441,8.111949299951506
99,234,442,7.826749928369677
100,234,443,7.341704353693197
101,234,444,7.7961317066910745
102,234,445,8.093881257563993
103,234,447,7.0280558652942835
104,234,450,7.154065603805753
105,234,451,7.5514105101936915
106,234,455,6.8241962513164545
107,234,456,7.371922974607038
108,234,457,6.873933250072602
109,234,458,8.591603892047555
110,234,461,7.157941786374557
111,234,462,6.38942205772438
112,234,464,7.216096238045778
113,234,466,6.557481976713536
114,234,468,7.111358338364414
115,234,471,6.788928104733812
116,234,473,6.888353857984579
117,234,474,6.591176779671867
118,234,480,6.612020296618286
119,234,481,5.931445223784335
120,234,482,7.015679864612261
121,234,483,8.058842789533193
122,234,484,7.196039174863013
123,234,485,6.898426141474425
124,234,486,7.203905701040602
125,234,487,6.329406626024921
126,234,489,7.4674843870578504
127,234,491,7.636443917063215
128,234,495,6.890856330244468
129,234,501,6.768319845004289
130,234,503,7.683374978895362
131,234,506,6.410469226320285
132,234,507,7.215421733524646
133,234,508,6.84700028128127
134,234,509,5.497550885701967
135,234,510,7.359690305882426
136,234,511,6.62833232490293
137,234,512,6.301122147386517
138,234,514,6.31339403826908
139,234,517,6.521858882819646
140,234,521,6.810563484993203
141,234,522,6.482710377184804
142,234,524,7.325132481901412
143,234,526,7.6172027431980895
144,234,528,8.47749699119887
145,234,530,5.510385223513446
146,234,533,7.342963004531297
147,234,534,7.177806581908498
148,234,535,6.564902600372048
149,234,536,8.297837528002914
150,234,537,5.896585187235485
151,234,539,6.522877163891205
152,234,540,7.213168791228542
153,234,541,6.8719572197476895
154,234,545,7.01589802454076
155,234,546,7.237638637223935
156,234,548,6.734081154941772
157,234,549,6.8055131350856675
158,234,550,8.209323543004139
159,235,234,6.926641505726989
160,235,235,7.0521772002363505
161,235,236,6.925258976662617
162,235,237,7.153995042576415
163,235,240,7.244963461075276
164,235,241,6.214603468751255
165,235,242,6.891504757395047
166,235,243,6.967391203556673
167,235,244,6.577564166757308
168,235,245,6.411006464705993
169,235,248,5.713383226047124
170,235,249,6.507261431776073
171,235,250,6.969688809181706
172,235,252,7.1457358837245115
173,235,255,7.732088499964131
174,235,256,6.965264818663265
175,235,258,6.367146060046528
176,235,263,6.965922985736776
177,235,264,7.0638334671065035
178,235,267,6.811827579689122
179,235,268,6.351973677781315
180,235,271,7.0164361970607665
181,235,274,6.7118574105999524
182,235,275,6.10942066237023
183,235,276,6.450066250442025
184,235,277,6.139246419888639
185,235,278,7.269643323578308
186,235,281,6.282475022304713
187,235,283,6.734020309665045
188,235,285,6.707763932260349
189,235,288,7.542403601572904
190,235,289,7.041089954028943
191,235,290,6.339666441197976
192,235,291,6.431303122721556
193,235,295,6.682097125358039
194,235,297,8.005396116162132
